station_id,date,temperature,pressure,humidity,wind_direction,wind_speed
miyun_meo,2017-09-08,26.92,1000.15,71.38,191.08,1.44
miyun_meo,2017-09-09,25.2,1001.82,78.25,205.92,1.05
miyun_meo,2017-09-10,20.45,1002.36,90.21,41733.96,1.1
miyun_meo,2017-09-11,19.9,1005.3,64.79,81.58,1.28
miyun_meo,2017-09-12,22.15,1008.78,60.67,111.88,1.23
miyun_meo,2017-09-13,22.98,1009.55,80.17,416332.12,0.57
miyun_meo,2017-09-14,23.31,1009.05,75.21,333107.38,0.7
miyun_meo,2017-09-15,20.68,1007.87,87.83,166574.58,0.6
miyun_meo,2017-09-16,19.83,1004.67,80.0,83347.38,0.79
miyun_meo,2017-09-17,19.41,1001.6,60.33,41737.29,1.32
miyun_meo,2017-09-18,20.21,997.68,68.5,41724.29,1.06
miyun_meo,2017-09-19,18.43,1004.02,60.21,83338.83,1.02
miyun_meo,2017-09-20,18.7,1004.44,63.33,116.88,0.98
miyun_meo,2017-09-21,20.19,998.59,72.79,83408.67,0.83
miyun_meo,2017-09-22,17.38,1002.77,57.96,208242.96,1.16
miyun_meo,2017-09-23,20.32,1001.9,68.79,208253.83,0.93
miyun_meo,2017-09-24,24.12,1003.08,63.5,166607.29,1.08
miyun_meo,2017-09-25,21.95,1002.71,83.67,291495.42,0.63
miyun_meo,2017-09-26,13.75,1008.04,79.88,41697.0,1.55
miyun_meo,2017-09-27,11.73,1008.14,75.67,125008.88,0.9
miyun_meo,2017-09-28,12.08,1005.67,60.12,291492.88,0.9
miyun_meo,2017-09-29,16.39,1004.72,60.92,129.54,1.2
miyun_meo,2017-09-30,18.49,1004.38,78.5,166649.0,0.94
miyun_meo,2017-10-01,20.13,1007.76,36.96,58.29,2.01
miyun_meo,2017-10-02,11.32,1017.11,77.83,208203.96,0.78
miyun_meo,2017-10-03,11.44,1019.58,62.0,109.62,0.96
miyun_meo,2017-10-04,13.92,1015.68,59.21,41786.88,1.19
miyun_meo,2017-10-05,13.79,1011.1,74.08,374746.79,0.87
miyun_meo,2017-10-06,15.2,1009.43,79.92,125017.38,0.95
miyun_meo,2017-10-07,15.75,1011.55,87.33,208273.21,0.65
miyun_meo,2017-10-08,14.86,1013.12,95.88,208251.0,0.63
miyun_meo,2017-10-09,11.21,1017.67,91.42,44.42,2.2
miyun_meo,2017-10-10,8.43,1018.84,88.29,166538.75,1.25
miyun_meo,2017-10-11,9.68,1019.16,69.75,41708.5,1.05
miyun_meo,2017-10-12,8.07,1013.91,80.0,125.08,0.94
miyun_meo,2017-10-13,10.38,1015.74,69.17,41740.29,1.13
miyun_meo,2017-10-14,10.31,1019.36,73.67,124985.12,0.61
miyun_meo,2017-10-15,11.16,1021.03,82.88,41734.96,0.98
miyun_meo,2017-10-16,10.85,1022.54,67.5,119.04,1.01
miyun_meo,2017-10-17,13.38,1018.55,81.54,249852.62,0.72
miyun_meo,2017-10-18,11.79,1014.22,97.92,624436.29,0.22
miyun_meo,2017-10-19,12.63,1011.63,88.29,249854.25,0.67
miyun_meo,2017-10-20,12.67,1010.59,90.21,208259.29,0.73
miyun_meo,2017-10-21,13.75,1014.42,77.83,154.75,1.24
miyun_meo,2017-10-22,9.37,1015.72,86.12,41704.04,0.91
miyun_meo,2017-10-23,9.86,1017.05,72.58,83338.42,1.12
miyun_meo,2017-10-24,10.9,1016.44,84.62,41750.79,1.05
miyun_meo,2017-10-25,11.93,1014.44,86.79,249826.54,0.6
miyun_meo,2017-10-26,11.58,1010.05,90.33,166586.88,0.6
miyun_meo,2017-10-27,12.4,1010.22,84.92,41713.0,1.21
miyun_meo,2017-10-28,7.96,1022.71,35.92,96.0,2.7
miyun_meo,2017-10-29,4.1,1023.63,59.42,124953.88,1.1
miyun_meo,2017-10-30,5.66,1016.68,59.21,83359.33,0.88
miyun_meo,2017-10-31,7.42,1010.1,69.79,83378.17,0.99
miyun_meo,2017-11-01,9.65,1008.92,61.62,291441.12,0.79
miyun_meo,2017-11-02,10.78,1013.47,40.62,96.42,1.63
miyun_meo,2017-11-03,2.91,1025.35,50.25,41695.62,1.68
miyun_meo,2017-11-04,4.29,1019.7,67.5,83368.67,0.93
miyun_meo,2017-11-05,5.68,1012.8,79.29,41749.88,1.0
miyun_meo,2017-11-06,7.12,1008.91,79.92,124998.75,0.81
miyun_meo,2017-11-07,10.22,1013.62,45.25,159.42,2.12
miyun_meo,2017-11-08,5.84,1015.43,60.96,116.38,1.0
miyun_meo,2017-11-09,9.12,1009.33,64.21,125058.62,1.42
miyun_meo,2017-11-10,4.9,1019.27,34.54,95.38,2.56
miyun_meo,2017-11-11,1.15,1013.59,54.5,129.12,1.05
miyun_meo,2017-11-12,1.84,1007.46,66.54,139.04,1.14
miyun_meo,2017-11-13,3.1,1012.62,36.62,249.96,1.9
miyun_meo,2017-11-14,0.14,1015.77,31.0,182.88,1.68
miyun_meo,2017-11-15,-1.9,1016.85,41.5,80.71,1.28
miyun_meo,2017-11-16,-0.77,1012.47,56.54,139.5,1.07
miyun_meo,2017-11-17,-1.22,1023.81,28.21,80.17,2.87
miyun_meo,2017-11-18,-3.48,1020.89,41.46,114.29,1.17
miyun_meo,2017-11-19,-2.93,1019.33,53.0,138.83,1.16
miyun_meo,2017-11-20,-0.81,1016.9,53.46,83369.75,0.88
miyun_meo,2017-11-21,1.72,1013.0,45.79,41779.75,1.43
miyun_meo,2017-11-22,0.51,1016.58,31.38,234.17,1.78
miyun_meo,2017-11-23,-0.3,1015.85,30.46,234.29,1.98
miyun_meo,2017-11-24,0.3,1013.05,37.42,152.62,1.59
miyun_meo,2017-11-25,1.56,1014.39,47.46,102.17,1.89
miyun_meo,2017-11-26,-4.11,1020.4,44.04,41703.0,1.3
miyun_meo,2017-11-27,-1.99,1010.25,72.46,150.79,1.05
miyun_meo,2017-11-28,-1.27,1022.54,26.5,170.04,2.35
miyun_meo,2017-11-29,-5.38,1026.34,36.88,123.29,1.32
miyun_meo,2017-11-30,-5.83,1023.76,46.12,41715.96,0.96
miyun_meo,2017-12-01,-4.24,1018.66,53.62,41739.0,0.95
miyun_meo,2017-12-02,-2.35,1014.42,62.12,112.75,1.23
miyun_meo,2017-12-03,-1.69,1021.9,29.71,122.75,2.08
miyun_meo,2017-12-04,-5.28,1020.21,41.33,110.71,1.2
miyun_meo,2017-12-05,-2.24,1011.24,47.12,130.25,1.31
miyun_meo,2017-12-06,-0.83,1014.5,45.54,91.96,1.14
miyun_meo,2017-12-07,-3.3,1022.5,43.21,41702.58,1.99
miyun_meo,2017-12-08,-2.15,1014.2,49.08,80.42,1.22
miyun_meo,2017-12-09,-0.13,1007.09,46.42,41745.75,0.91
miyun_meo,2017-12-10,-1.3,1016.77,23.67,175.83,3.04
miyun_meo,2017-12-11,-5.92,1024.85,23.71,48.17,2.85
miyun_meo,2017-12-12,-9.01,1025.3,38.0,115.83,1.24
miyun_meo,2017-12-13,-5.54,1027.51,35.88,83348.04,0.88
miyun_meo,2017-12-14,-4.03,1022.15,48.12,135.25,1.29
miyun_meo,2017-12-15,-2.52,1025.58,24.96,193.83,2.56
miyun_meo,2017-12-16,-7.02,1026.57,34.96,186.04,1.62
miyun_meo,2017-12-17,-4.75,1018.82,47.58,129.08,1.08
miyun_meo,2017-12-18,-2.02,1024.9,36.42,193.04,2.09
miyun_meo,2017-12-19,-4.36,1021.8,47.46,41744.0,1.1
miyun_meo,2017-12-20,-2.18,1021.5,51.08,100.0,1.13
miyun_meo,2017-12-21,-1.84,1014.98,54.46,114.38,1.32
miyun_meo,2017-12-22,0.3,1016.3,38.42,84.17,1.73
miyun_meo,2017-12-23,-1.25,1012.88,42.5,105.67,1.09
miyun_meo,2017-12-24,-1.58,1017.86,32.38,181.71,2.25
miyun_meo,2017-12-25,-2.8,1017.81,36.71,128.21,1.42
miyun_meo,2017-12-26,-5.19,1021.94,56.21,41741.38,0.98
miyun_meo,2017-12-27,-4.4,1018.14,70.12,113.83,1.19
miyun_meo,2017-12-28,-4.95,1019.38,71.67,83345.54,0.97
miyun_meo,2017-12-29,-3.5,1022.32,85.46,41770.33,0.96
miyun_meo,2017-12-30,-3.23,1019.4,47.21,163.12,1.43
miyun_meo,2017-12-31,-4.33,1017.14,43.29,130.38,1.37
miyun_meo,2018-01-01,-5.1,1021.09,39.71,78.29,1.28
miyun_meo,2018-01-02,-3.23,1028.98,28.5,45.5,2.38
miyun_meo,2018-01-03,-4.8,1030.23,30.96,50.83,2.29
miyun_meo,2018-01-04,-7.06,1022.52,42.12,124949.54,1.26
miyun_meo,2018-01-05,-3.15,1018.83,29.92,68.27,1.82
miyun_meo,2018-01-06,-2.88,1017.43,35.54,83322.42,1.18
miyun_meo,2018-01-07,-1.14,1012.0,32.5,156.58,1.62
miyun_meo,2018-01-08,-6.63,1009.73,36.62,47755.71,1.82
miyun_meo,2018-01-09,-5.24,1014.25,27.5,213.08,2.36
miyun_meo,2018-01-10,-8.22,1023.55,24.54,109.67,2.71
miyun_meo,2018-01-11,-11.39,1026.82,32.96,95.25,1.59
miyun_meo,2018-01-12,-7.01,1020.12,41.88,109.04,1.37
miyun_meo,2018-01-13,-4.48,1015.09,52.08,41761.75,1.1
miyun_meo,2018-01-14,-1.12,1014.88,42.79,94.67,1.77
miyun_meo,2018-01-15,-1.96,1013.82,57.42,147.17,1.26
miyun_meo,2018-01-16,-2.47,1009.42,41.5,83355.92,1.14
miyun_meo,2018-01-17,-3.05,1013.53,35.79,140.67,1.32
miyun_meo,2018-01-18,-3.75,1015.53,43.21,139.71,1.27
miyun_meo,2018-01-19,-1.29,1014.13,35.79,143.83,1.3
miyun_meo,2018-01-20,-1.77,1016.36,45.21,205.79,1.51
miyun_meo,2018-01-21,-4.33,1015.67,53.96,164.29,1.59
miyun_meo,2018-01-22,-8.38,1018.76,21.83,178.08,2.09
miyun_meo,2018-01-23,-13.54,1021.9,32.62,41711.75,1.32
miyun_meo,2018-01-24,-10.92,1025.39,31.08,41710.62,1.46
miyun_meo,2018-01-25,-11.09,1030.38,26.96,78.42,2.47
miyun_meo,2018-01-26,-10.51,1027.14,40.0,125.92,1.28
miyun_meo,2018-01-27,-8.38,1022.36,39.04,154.96,2.12
miyun_meo,2018-01-28,-11.05,1020.95,31.25,41691.75,1.18
miyun_meo,2018-01-29,-7.69,1018.56,39.33,41772.46,1.08
miyun_meo,2018-01-30,-5.98,1018.75,35.79,124994.25,1.32
miyun_meo,2018-01-31,-2.85,1019.68,26.31,107.06,1.24
pingchang_meo,2017-01-30,-3.51,1021.09,20.0,253.38,0.84
pingchang_meo,2017-01-31,0.16,1021.74,17.88,207.79,1.97
pingchang_meo,2017-02-01,-2.15,1026.57,21.79,232.12,1.51
pingchang_meo,2017-02-02,-0.77,1018.39,24.75,41828.25,1.13
pingchang_meo,2017-02-03,1.31,1012.15,28.62,204.79,1.09
pingchang_meo,2017-02-04,4.2,1009.91,33.33,258.96,2.27
pingchang_meo,2017-02-05,3.51,1016.21,23.38,249.42,2.58
pingchang_meo,2017-02-06,0.73,1023.0,26.29,41748.67,1.35
pingchang_meo,2017-02-07,-1.47,1021.49,57.83,262.46,1.48
pingchang_meo,2017-02-08,-1.46,1022.14,23.67,262.04,3.37
pingchang_meo,2017-02-09,-1.6,1019.26,21.08,292.96,5.0
pingchang_meo,2017-02-10,0.36,1020.22,19.17,174.38,3.46
pingchang_meo,2017-02-11,2.22,1018.2,26.12,229.92,2.11
pingchang_meo,2017-02-12,3.02,1017.92,29.83,200.46,1.52
pingchang_meo,2017-02-13,5.45,1023.97,30.33,162.5,1.65
pingchang_meo,2017-02-14,-0.07,1020.75,62.54,218.54,1.28
pingchang_meo,2017-02-15,2.82,1007.4,53.33,200.12,1.35
pingchang_meo,2017-02-16,3.71,1016.43,23.46,298.08,2.71
pingchang_meo,2017-02-17,0.45,1019.05,25.62,203.67,2.54
pingchang_meo,2017-02-18,4.4,1007.3,33.46,157.04,2.24
pingchang_meo,2017-02-19,4.13,1007.81,23.29,264.17,3.62
pingchang_meo,2017-02-20,-0.04,1023.67,21.29,213.83,2.1
pingchang_meo,2017-02-21,-2.15,1017.62,74.46,132.29,1.62
pingchang_meo,2017-02-22,0.95,1016.5,49.42,253.08,2.39
pingchang_meo,2017-02-23,3.71,1017.89,29.71,199.92,2.92
pingchang_meo,2017-02-24,5.41,1015.35,29.58,214.75,2.81
pingchang_meo,2017-02-25,7.09,1014.05,32.25,194.25,2.4
pingchang_meo,2017-02-26,6.52,1014.68,38.79,164.33,1.59
pingchang_meo,2017-02-27,9.6,1010.95,27.96,176.96,1.63
pingchang_meo,2017-02-28,9.8,1010.31,22.08,253.21,3.29
pingchang_meo,2017-03-01,2.78,1016.12,20.38,218.58,2.96
pingchang_meo,2017-03-02,6.25,1005.65,28.04,181.54,1.55
pingchang_meo,2017-03-03,7.7,1006.57,35.88,119.96,1.93
pingchang_meo,2017-03-04,7.74,1009.53,28.67,177.04,1.58
pingchang_meo,2017-03-05,4.4,1013.37,25.42,172.62,2.66
pingchang_meo,2017-03-06,3.04,1013.05,24.67,210.33,2.63
pingchang_meo,2017-03-07,4.21,1013.3,20.79,307.12,4.8
pingchang_meo,2017-03-08,8.19,1007.31,17.46,274.67,3.98
pingchang_meo,2017-03-09,10.51,1005.26,16.54,239.67,3.02
pingchang_meo,2017-03-10,12.67,1006.95,17.42,174.12,1.48
pingchang_meo,2017-03-11,12.92,1011.86,17.5,290.67,3.45
pingchang_meo,2017-03-12,7.78,1018.78,15.12,257.12,2.49
pingchang_meo,2017-03-13,10.08,1016.85,15.88,214.33,1.91
pingchang_meo,2017-03-14,10.3,1016.54,24.75,114.17,2.19
pingchang_meo,2017-03-15,7.09,1012.58,39.92,222.79,1.38
pingchang_meo,2017-03-16,9.17,1009.49,37.38,124.04,1.32
pingchang_meo,2017-03-17,9.35,1011.08,51.46,193.92,1.25
pingchang_meo,2017-03-18,12.63,1015.41,42.67,178.96,1.82
pingchang_meo,2017-03-19,12.65,1013.34,51.54,182.12,1.59
pingchang_meo,2017-03-20,6.91,1015.49,85.75,222.46,1.1
pingchang_meo,2017-03-21,8.28,1013.06,59.5,154.21,1.52
pingchang_meo,2017-03-22,9.83,1011.39,60.38,151.83,1.47
pingchang_meo,2017-03-23,4.88,1016.07,84.58,41848.96,1.43
pingchang_meo,2017-03-24,2.52,1013.08,94.79,41888.04,0.93
pingchang_meo,2017-03-25,9.83,1011.76,36.46,302.62,2.91
pingchang_meo,2017-03-26,8.43,1012.3,41.92,220.58,2.77
pingchang_meo,2017-03-27,9.84,1012.19,31.96,195.25,1.74
pingchang_meo,2017-03-28,10.65,1010.86,47.88,184.29,1.52
pingchang_meo,2017-03-29,12.99,1009.62,52.5,41816.83,1.49
pingchang_meo,2017-03-30,11.33,1016.87,40.67,185.62,1.9
pingchang_meo,2017-03-31,13.19,1012.65,21.83,198.08,2.24
pingchang_meo,2017-04-01,14.95,1007.4,29.75,173.12,2.02
pingchang_meo,2017-04-02,14.68,1008.45,34.38,41791.83,1.39
pingchang_meo,2017-04-03,18.14,1007.15,43.0,142.96,1.91
pingchang_meo,2017-04-04,15.18,1005.08,57.79,173.62,1.23
pingchang_meo,2017-04-05,15.4,1002.22,62.58,154.67,2.35
pingchang_meo,2017-04-06,18.23,1003.2,51.79,133.33,2.36
pingchang_meo,2017-04-07,14.58,1004.52,59.96,200.62,1.58
pingchang_meo,2017-04-08,13.65,1011.02,50.5,133.67,1.44
pingchang_meo,2017-04-09,14.16,1008.82,44.08,168.62,1.75
pingchang_meo,2017-04-10,15.8,1001.49,38.58,186.71,1.83
pingchang_meo,2017-04-11,13.92,1006.98,20.21,276.75,2.7
pingchang_meo,2017-04-12,16.47,1004.14,24.17,208.21,2.61
pingchang_meo,2017-04-13,14.43,997.72,38.5,210.0,1.6
pingchang_meo,2017-04-14,19.59,995.9,28.67,222.83,1.89
pingchang_meo,2017-04-15,23.18,999.28,18.54,249.21,2.69
pingchang_meo,2017-04-16,18.87,998.41,51.0,153.17,1.98
pingchang_meo,2017-04-17,20.15,990.56,23.04,244.12,2.76
pingchang_meo,2017-04-18,16.89,996.29,21.25,195.08,2.88
pingchang_meo,2017-04-19,10.79,1000.55,57.33,200.04,1.53
pingchang_meo,2017-04-20,17.02,1002.62,26.96,188.67,2.58
pingchang_meo,2017-04-21,15.5,1004.65,29.83,250.67,1.72
pingchang_meo,2017-04-22,19.92,997.95,22.5,191.96,2.61
pingchang_meo,2017-04-23,17.77,1000.23,32.92,208.25,2.8
pingchang_meo,2017-04-24,17.12,1007.16,11.5,253.71,3.8
pingchang_meo,2017-04-25,13.88,1013.08,25.5,209.71,1.68
pingchang_meo,2017-04-26,17.33,1011.41,17.62,250.75,2.92
pingchang_meo,2017-04-27,21.67,1001.33,12.54,267.5,2.72
pingchang_meo,2017-04-28,24.77,995.95,18.79,251.08,2.62
pingchang_meo,2017-04-29,27.06,993.14,16.92,233.67,2.68
pingchang_meo,2017-04-30,22.52,1003.12,20.92,170.0,2.55
pingchang_meo,2017-05-01,20.72,1006.88,26.12,192.83,1.79
pingchang_meo,2017-05-02,23.29,1005.7,40.58,144.42,2.04
pingchang_meo,2017-05-03,18.8,1006.25,62.0,206.92,1.75
pingchang_meo,2017-05-04,19.95,1003.98,26.62,241.29,2.76
pingchang_meo,2017-05-05,16.91,1005.85,16.5,248.79,4.32
pingchang_meo,2017-05-06,22.4,1004.27,20.71,255.96,3.22
pingchang_meo,2017-05-07,23.89,1001.11,26.79,203.5,2.08
pingchang_meo,2017-05-08,22.54,997.45,35.79,164.67,1.3
pingchang_meo,2017-05-09,21.24,998.21,50.58,156.58,2.6
pingchang_meo,2017-05-10,23.43,996.27,28.12,251.17,2.19
pingchang_meo,2017-05-11,21.09,999.93,13.62,233.79,3.8
pingchang_meo,2017-05-12,22.56,994.09,16.42,162.79,2.42
pingchang_meo,2017-05-13,22.04,1001.88,25.54,191.92,2.94
pingchang_meo,2017-05-14,23.01,1005.1,20.71,195.29,2.39
pingchang_meo,2017-05-15,22.77,1003.05,31.38,192.17,1.84
pingchang_meo,2017-05-16,25.13,995.18,36.46,170.08,1.95
pingchang_meo,2017-05-17,26.06,996.93,48.46,168.04,1.66
pingchang_meo,2017-05-18,28.62,997.24,49.46,141.42,1.78
pingchang_meo,2017-05-19,28.62,998.49,45.92,150.33,1.62
pingchang_meo,2017-05-20,28.58,1000.28,42.29,142.21,2.4
pingchang_meo,2017-05-21,24.61,1001.17,51.33,130.96,2.5
pingchang_meo,2017-05-22,16.5,1005.64,81.42,196.38,1.2
pingchang_meo,2017-05-23,23.85,1003.13,29.62,303.92,1.96
pingchang_meo,2017-05-24,28.18,998.82,20.29,202.75,3.05
pingchang_meo,2017-05-25,24.31,1002.88,39.25,148.17,2.81
pingchang_meo,2017-05-26,22.96,998.98,47.17,161.38,1.87
pingchang_meo,2017-05-27,25.67,995.06,50.08,174.92,1.9
pingchang_meo,2017-05-28,29.68,998.62,39.42,186.79,2.13
pingchang_meo,2017-05-29,21.91,1001.91,58.21,192.96,2.01
pingchang_meo,2017-05-30,22.41,995.82,66.12,41831.25,1.45
pingchang_meo,2017-05-31,26.4,990.73,46.54,140.62,1.78
pingchang_meo,2017-06-01,25.88,995.05,33.58,140.08,2.88
pingchang_meo,2017-06-02,18.47,1000.79,49.83,177.08,2.23
pingchang_meo,2017-06-03,22.09,1001.66,39.67,203.88,2.01
pingchang_meo,2017-06-04,25.51,1001.34,36.46,221.88,1.78
pingchang_meo,2017-06-05,23.63,1002.88,50.83,195.33,1.8
pingchang_meo,2017-06-06,16.58,1000.4,83.92,41851.79,1.25
pingchang_meo,2017-06-07,23.58,998.39,42.75,244.21,1.86
pingchang_meo,2017-06-08,26.1,995.51,34.88,168.96,1.86
pingchang_meo,2017-06-09,29.26,994.71,27.0,198.08,2.19
pingchang_meo,2017-06-10,24.43,1000.14,26.25,204.83,2.05
pingchang_meo,2017-06-11,24.18,1001.46,33.04,41774.88,1.59
pingchang_meo,2017-06-12,22.75,1005.13,44.29,148.79,1.91
pingchang_meo,2017-06-13,21.29,1005.46,59.0,241.75,1.32
pingchang_meo,2017-06-14,29.21,999.6,29.58,243.46,1.7
pingchang_meo,2017-06-15,31.04,996.08,25.96,182.46,1.8
pingchang_meo,2017-06-16,31.1,994.78,30.17,169.21,2.59
pingchang_meo,2017-06-17,29.78,993.69,39.29,168.04,1.94
pingchang_meo,2017-06-18,25.32,994.15,61.17,222.21,1.68
pingchang_meo,2017-06-19,28.83,992.62,43.17,163.83,2.2
pingchang_meo,2017-06-20,28.76,993.65,45.88,146.67,1.94
pingchang_meo,2017-06-21,25.69,996.28,61.79,136.83,1.74
pingchang_meo,2017-06-22,19.68,998.16,93.88,185.75,1.55
pingchang_meo,2017-06-23,18.88,996.6,95.62,246.62,1.1
pingchang_meo,2017-06-24,22.18,995.48,71.58,197.62,1.35
pingchang_meo,2017-06-25,23.4,996.33,72.38,41863.54,1.51
pingchang_meo,2017-06-26,28.28,996.9,53.12,222.0,1.49
pingchang_meo,2017-06-27,27.66,996.95,57.5,198.92,2.01
pingchang_meo,2017-06-28,27.39,997.19,67.33,225.62,1.48
pingchang_meo,2017-06-29,28.64,996.15,60.25,228.25,1.93
pingchang_meo,2017-06-30,30.03,993.42,61.42,192.62,1.48
pingchang_meo,2017-07-01,30.2,992.56,63.29,187.29,1.45
pingchang_meo,2017-07-02,29.22,994.17,61.83,104.25,2.28
pingchang_meo,2017-07-03,27.81,995.83,71.21,41791.83,1.41
pingchang_meo,2017-07-04,25.96,997.85,80.58,41780.96,1.39
pingchang_meo,2017-07-05,28.16,997.84,74.17,120.83,2.03
pingchang_meo,2017-07-06,22.96,993.15,93.88,175.83,1.25
pingchang_meo,2017-07-07,26.14,988.35,71.62,205.25,2.18
pingchang_meo,2017-07-08,28.5,989.08,68.62,224.88,1.52
pingchang_meo,2017-07-09,30.63,988.47,56.79,202.08,1.89
pingchang_meo,2017-07-10,30.75,989.95,42.46,244.5,1.72
pingchang_meo,2017-07-11,29.84,992.4,59.5,231.33,1.5
pingchang_meo,2017-07-12,31.91,992.02,65.5,178.71,1.73
pingchang_meo,2017-07-13,30.24,990.92,68.88,195.17,2.24
pingchang_meo,2017-07-14,28.73,994.79,71.75,207.54,1.38
pingchang_meo,2017-07-15,27.1,999.05,76.75,41837.46,1.33
pingchang_meo,2017-07-16,30.45,999.64,67.92,161.58,1.57
pingchang_meo,2017-07-17,29.51,999.04,72.96,166.92,1.64
pingchang_meo,2017-07-18,28.62,995.47,79.08,113.92,1.85
pingchang_meo,2017-07-19,29.77,992.5,75.17,121.75,1.88
pingchang_meo,2017-07-20,29.27,992.41,80.58,183.42,1.71
pingchang_meo,2017-07-21,23.44,1000.98,87.17,239.92,1.42
pingchang_meo,2017-07-22,24.98,999.88,77.54,211.5,1.0
pingchang_meo,2017-07-23,25.43,995.83,82.83,251.21,1.06
pingchang_meo,2017-07-24,25.96,997.91,76.29,41851.46,1.26
pingchang_meo,2017-07-25,26.64,999.23,63.75,199.08,1.94
pingchang_meo,2017-07-26,21.35,997.49,84.71,228.62,1.17
pingchang_meo,2017-07-27,25.22,1000.2,77.38,41844.17,1.05
pingchang_meo,2017-07-28,26.03,1003.03,66.96,217.38,1.15
pingchang_meo,2017-07-29,24.68,998.28,70.67,177.54,1.54
pingchang_meo,2017-07-30,26.48,996.31,65.71,205.38,1.5
pingchang_meo,2017-07-31,28.08,997.99,68.38,177.21,1.49
pingchang_meo,2017-08-01,28.46,997.38,75.67,127.0,1.78
pingchang_meo,2017-08-02,26.7,991.3,84.33,206.96,1.4
pingchang_meo,2017-08-03,29.98,988.08,55.75,273.58,1.89
pingchang_meo,2017-08-04,30.07,992.81,48.92,283.33,2.03
pingchang_meo,2017-08-05,28.47,992.36,61.71,227.12,1.72
pingchang_meo,2017-08-06,29.51,991.58,48.33,249.92,1.74
pingchang_meo,2017-08-07,30.05,991.2,50.21,41837.79,1.67
pingchang_meo,2017-08-08,27.69,989.35,66.58,217.5,1.7
pingchang_meo,2017-08-09,24.82,989.29,79.42,206.08,1.3
pingchang_meo,2017-08-10,28.54,991.34,72.42,132.0,1.84
pingchang_meo,2017-08-11,26.58,995.85,76.29,173.62,1.64
pingchang_meo,2017-08-12,23.28,999.47,87.46,200.71,1.32
pingchang_meo,2017-08-13,24.25,999.95,80.92,276.75,1.17
pingchang_meo,2017-08-14,27.08,998.38,69.58,164.33,1.52
pingchang_meo,2017-08-15,27.82,996.62,74.25,142.46,1.55
pingchang_meo,2017-08-16,24.22,998.11,84.38,198.08,1.41
pingchang_meo,2017-08-17,26.72,999.55,66.83,185.17,1.53
pingchang_meo,2017-08-18,25.0,1001.47,79.46,176.96,1.36
pingchang_meo,2017-08-19,26.14,1000.97,74.25,239.04,1.59
pingchang_meo,2017-08-20,26.34,997.69,76.12,41841.12,1.35
pingchang_meo,2017-08-21,29.47,996.8,68.96,41789.42,1.35
pingchang_meo,2017-08-22,24.59,998.39,92.38,183.83,1.45
pingchang_meo,2017-08-23,27.58,998.08,56.46,253.42,2.43
pingchang_meo,2017-08-24,24.9,1001.87,41.0,253.12,2.26
pingchang_meo,2017-08-25,41690.71,42628.75,41700.71,41922.96,41668.98
pingchang_meo,2017-08-26,23.99,1005.28,50.67,169.46,1.56
pingchang_meo,2017-08-27,17.45,1004.29,93.71,41756.5,1.29
pingchang_meo,2017-08-28,21.86,1008.65,45.29,245.17,1.91
pingchang_meo,2017-08-29,20.83,1007.31,54.83,221.33,1.68
pingchang_meo,2017-08-30,22.9,1004.45,69.42,196.88,1.32
pingchang_meo,2017-08-31,21.89,1003.54,81.12,41808.29,1.44
pingchang_meo,2017-09-01,23.72,1002.82,75.54,159.04,1.46
pingchang_meo,2017-09-02,23.14,1003.12,73.21,198.54,1.95
pingchang_meo,2017-09-03,23.81,1002.57,65.88,168.04,2.21
pingchang_meo,2017-09-04,23.58,1001.48,74.58,190.62,1.44
pingchang_meo,2017-09-05,24.31,1000.55,42.33,266.58,2.28
pingchang_meo,2017-09-06,24.14,997.9,46.21,199.46,1.44
pingchang_meo,2017-09-07,25.49,997.4,59.71,254.46,1.38
pingchang_meo,2017-09-08,27.37,999.68,65.67,140.71,2.38
pingchang_meo,2017-09-09,25.4,1001.29,77.08,117.08,2.03
pingchang_meo,2017-09-10,22.17,1001.89,77.04,179.04,1.52
pingchang_meo,2017-09-11,22.64,1004.71,45.83,200.25,1.89
pingchang_meo,2017-09-12,23.33,1008.19,50.0,229.0,1.48
pingchang_meo,2017-09-13,23.95,1009.01,73.5,188.5,1.33
pingchang_meo,2017-09-14,24.31,1008.4,64.08,153.62,1.45
pingchang_meo,2017-09-15,21.78,1007.29,74.75,199.88,1.12
pingchang_meo,2017-09-16,22.31,1004.25,51.62,209.21,1.32
pingchang_meo,2017-09-17,21.68,1001.01,41.17,223.75,1.48
pingchang_meo,2017-09-18,23.4,997.11,41.62,192.62,1.52
pingchang_meo,2017-09-19,22.55,1003.58,28.58,238.96,1.8
pingchang_meo,2017-09-20,21.4,1003.75,42.71,225.67,1.63
pingchang_meo,2017-09-21,21.55,998.27,53.88,178.83,1.53
pingchang_meo,2017-09-22,20.11,1002.31,35.29,259.17,2.3
pingchang_meo,2017-09-23,20.24,1001.48,58.12,226.58,1.35
pingchang_meo,2017-09-24,24.45,1002.72,51.17,176.38,1.56
pingchang_meo,2017-09-25,22.61,1002.29,74.33,41875.92,1.35
pingchang_meo,2017-09-26,16.68,1007.47,70.12,221.08,1.64
pingchang_meo,2017-09-27,15.16,1007.6,55.08,174.33,1.67
pingchang_meo,2017-09-28,15.3,1005.18,31.75,280.58,2.22
pingchang_meo,2017-09-29,17.77,1004.11,47.04,204.04,1.41
pingchang_meo,2017-09-30,19.49,1003.85,72.17,154.79,1.22
